booking_id,age,country,travel_type,transport,hotel_stars,nights,distance_km,season,booking_advance_days,travel_insurance,total_price,cancelled
2956,66,UK,Leisure,Plane,3,1,783,Winter,8,yes,619.45,no
2957,59,Spain,Business,Plane,5,14,9167,Autumn,23,no,4243.11,no
2958,55,Germany,Business,Train,4,12,1154,Autumn,73,no,2324.98,no
2959,35,UK,Business,Plane,5,3,7311,Spring,34,yes,2046.68,no
2960,62,USA,Business,Plane,4,11,2702,Winter,18,yes,2618.31,no
2961,52,France,Leisure,Plane,1,4,4114,Autumn,109,yes,1316.7,no
2962,47,Spain,Leisure,Plane,1,2,7401,Spring,44,yes,1285.17,no
2963,41,Italy,Business,Plane,1,14,448,Winter,143,no,1963.26,no
2964,59,Spain,Leisure,Plane,4,13,1122,Winter,15,no,2901.35,no
2965,47,France,Business,Plane,5,5,8741,Summer,93,yes,2674.21,no
2966,31,Germany,Leisure,Plane,1,11,603,Spring,127,no,1844.63,no
2967,23,Italy,Leisure,Plane,5,8,8377,Spring,121,no,2634.48,no
2968,20,Italy,Business,Plane,4,12,622,Spring,23,no,2918.12,no
2969,33,Germany,Business,Plane,5,2,2608,Winter,71,yes,1553.53,no
2970,24,Spain,Leisure,Plane,5,14,8921,Summer,109,no,3739.02,no
2971,69,UK,Business,Plane,1,9,117,Winter,32,no,1853.48,no
2972,31,Spain,Leisure,Plane,2,13,7523,Autumn,114,no,2877.92,no
2973,26,France,Leisure,Plane,3,7,1368,Autumn,160,yes,1549.88,no
2974,32,USA,Business,Plane,4,6,1276,Autumn,33,no,1993.63,no
2975,38,UK,Leisure,Plane,4,8,1732,Summer,171,yes,1629.63,no
2976,52,Spain,Leisure,Plane,4,14,3713,Winter,13,no,2317.27,no
2977,19,USA,Leisure,Plane,3,2,214,Spring,116,no,611.41,no
2978,44,USA,Leisure,Plane,2,14,9044,Autumn,137,yes,3235.69,no
2979,19,Germany,Leisure,Plane,5,5,6690,Autumn,176,yes,1834.55,no
2980,52,France,Leisure,Plane,4,4,2500,Winter,171,no,1417.91,no
2981,35,France,Leisure,Plane,5,8,6868,Spring,67,yes,2002.2,no
2982,31,France,Business,Plane,1,13,2688,Summer,32,yes,2011.16,no
2983,37,UK,Leisure,Plane,1,1,421,Autumn,73,no,280.9,no
2984,35,Italy,Business,Plane,1,12,7726,Autumn,105,no,3317.14,no
2985,27,UK,Leisure,Plane,4,3,933,Autumn,129,yes,900.69,no
2986,42,Spain,Leisure,Plane,3,10,8503,Spring,113,yes,2591.95,no
2987,19,USA,Leisure,Plane,4,8,9548,Autumn,106,no,2790.43,no
2988,42,USA,Leisure,Plane,1,5,258,Spring,69,no,970.9,no
2989,71,Italy,Leisure,Plane,1,4,2719,Autumn,69,yes,1149.2,no
2990,50,Spain,Leisure,Plane,4,6,1447,Autumn,61,yes,1473.11,no
2991,53,Italy,Leisure,Train,3,12,3264,Spring,8,yes,2814.99,no
2992,48,USA,Leisure,Plane,3,5,6913,Spring,7,no,2006.58,yes
2993,31,UK,Leisure,Plane,5,3,1010,Summer,165,yes,1251.24,no
2994,18,France,Leisure,Plane,2,13,7266,Winter,170,yes,1962.19,no
2995,63,USA,Leisure,Train,1,11,2551,Autumn,160,yes,1369.55,no
2996,33,Germany,Business,Train,3,14,503,Autumn,145,yes,2199.71,no
2997,71,France,Leisure,Plane,1,5,1790,Winter,156,no,1187.01,no
2998,63,USA,Leisure,Train,2,4,3585,Winter,70,yes,1128.82,no
2999,69,UK,Leisure,Plane,1,1,9548,Winter,176,yes,1659.42,no
3000,20,Italy,Business,Plane,3,1,4388,Autumn,54,yes,1331.43,no
3001,52,France,Leisure,Plane,5,14,9934,Autumn,170,yes,3960.71,no
3002,58,UK,Business,Plane,4,7,8216,Autumn,36,no,2792.15,no
3003,23,Spain,Leisure,Plane,4,4,622,Spring,66,yes,1146.47,no
3004,42,Germany,Business,Plane,3,1,4545,Summer,159,no,1348.49,no
3005,30,France,Business,Plane,3,6,6559,Summer,3,yes,2208.76,no
3006,70,Italy,Business,Plane,2,11,7186,Winter,13,yes,2889.2,no
3007,51,Spain,Leisure,Train,1,12,2044,Winter,159,yes,2392.51,no
3008,25,UK,Leisure,Plane,2,11,3671,Autumn,29,no,2428.23,no
3009,38,Germany,Leisure,Plane,4,12,1660,Summer,57,yes,2451.47,no
3010,51,Italy,Leisure,Plane,1,11,4847,Summer,161,no,1731.68,no
3011,21,UK,Business,Plane,2,11,7254,Spring,10,yes,2617.99,no
3012,42,UK,Leisure,Plane,4,1,692,Autumn,63,yes,641.47,no
3013,32,France,Leisure,Train,1,8,5427,Autumn,73,yes,1708.73,no
3014,21,France,Leisure,Train,5,12,855,Summer,108,no,2297.51,no
3015,62,Italy,Leisure,Train,5,13,9591,Summer,101,yes,3650.52,no
3016,29,USA,Leisure,Plane,2,9,596,Spring,96,no,1669.82,no
3017,49,USA,Business,Plane,3,11,2521,Spring,97,no,2207.35,no
3018,49,UK,Leisure,Plane,1,3,1698,Autumn,2,yes,609.58,no
3019,45,France,Leisure,Plane,2,7,4227,Spring,110,yes,1766.89,no
3020,30,Germany,Leisure,Plane,3,13,7116,Summer,130,yes,2842.38,no
3021,48,Germany,Leisure,Plane,3,5,5651,Autumn,123,yes,1554.24,no
3022,31,UK,Leisure,Train,1,3,3690,Summer,116,yes,1023.33,no
3023,37,France,Leisure,Plane,1,5,561,Autumn,37,no,656.13,no
3024,35,Italy,Business,Plane,3,10,5066,Autumn,130,no,2131.2,no
3025,46,Italy,Business,Plane,4,7,8659,Summer,61,no,2553.14,no
3026,23,Italy,Business,Plane,2,7,265,Autumn,40,no,1482.6,no
3027,49,Germany,Leisure,Train,1,9,1828,Autumn,25,yes,1671.99,no
3028,46,France,Business,Plane,3,8,7796,Spring,123,yes,2632.56,no
3029,60,France,Business,Plane,4,4,4797,Summer,166,yes,2241.08,no
3030,19,Germany,Business,Plane,5,5,2273,Summer,37,yes,2042.48,no
3031,40,Italy,Leisure,Plane,3,5,137,Spring,27,yes,1019.3,no
3032,36,Italy,Business,Plane,4,10,4543,Autumn,84,yes,2710.18,no
3033,48,UK,Business,Train,5,12,7586,Winter,178,no,3436.98,no
3034,68,USA,Business,Plane,4,2,2121,Winter,162,no,1336.17,no
3035,22,Spain,Leisure,Plane,1,12,6980,Summer,44,yes,2920.09,no
3036,36,USA,Business,Plane,3,7,9025,Spring,72,no,2921.55,no
3037,51,France,Business,Plane,5,7,4621,Autumn,132,no,2718.76,no
3038,27,France,Leisure,Plane,4,9,8939,Spring,55,yes,3140.08,no
3039,42,France,Leisure,Plane,5,13,3402,Autumn,73,yes,2712.73,no
3040,19,USA,Business,Plane,2,9,8611,Summer,12,no,2230.31,no
3041,28,Spain,Leisure,Train,3,4,4707,Summer,142,no,1493.9,no
3042,67,UK,Leisure,Plane,1,5,6468,Winter,163,no,1451.92,no
3043,48,USA,Leisure,Train,5,7,5973,Spring,6,yes,2351.63,no
3044,73,Spain,Business,Train,4,10,7598,Summer,47,yes,2591.07,no
3045,32,Italy,Leisure,Plane,5,7,7272,Spring,151,yes,2185.07,no
3046,26,Italy,Leisure,Plane,4,11,5735,Summer,115,no,3153.17,no
3047,40,France,Leisure,Train,5,10,3947,Autumn,68,yes,2966.61,no
3048,36,Germany,Business,Train,1,11,9229,Autumn,59,yes,2627.86,no
3049,26,France,Leisure,Plane,1,8,864,Winter,137,yes,1581.09,no
3050,52,Germany,Business,Plane,3,8,6406,Summer,119,yes,2425.29,no
3051,38,Spain,Business,Train,1,2,752,Winter,48,yes,917.14,no
3052,26,Italy,Leisure,Plane,5,12,7144,Winter,9,no,2550.96,yes
3053,45,USA,Leisure,Train,5,9,4064,Summer,172,yes,2644.59,no
3054,63,Germany,Leisure,Plane,1,11,4711,Summer,46,yes,2315.34,no
3055,68,Spain,Leisure,Plane,2,4,5859,Autumn,143,yes,1328.27,no
3056,24,Italy,Leisure,Plane,5,1,8478,Winter,176,yes,1572.04,no
3057,33,USA,Business,Plane,3,1,245,Autumn,72,yes,890.52,no
3058,33,Germany,Business,Plane,2,5,5201,Spring,128,yes,2047.86,no
3059,50,France,Leisure,Plane,1,7,4347,Spring,170,no,1680.49,no
3060,21,France,Leisure,Plane,4,5,9678,Winter,110,yes,2513.1,no
3061,21,France,Leisure,Train,5,13,4288,Winter,145,yes,3346.29,no
3062,56,Spain,Leisure,Plane,4,3,2796,Summer,35,yes,1327.53,no
3063,57,France,Leisure,Plane,3,11,8340,Summer,159,yes,3096.16,no
3064,34,UK,Business,Plane,2,7,3429,Winter,132,yes,2025.78,no
3065,54,Italy,Business,Plane,4,1,3581,Winter,48,no,1390.43,no
3066,56,Spain,Leisure,Plane,3,11,9066,Spring,142,no,3442.99,no
3067,69,USA,Business,Plane,4,1,4741,Autumn,153,no,1643.31,no
3068,46,France,Leisure,Plane,4,12,5659,Spring,46,yes,3310.6,no
3069,69,Italy,Business,Plane,3,2,1360,Spring,48,yes,1117.75,no
3070,53,Germany,Leisure,Plane,5,1,749,Autumn,168,no,806.63,no
3071,55,France,Leisure,Plane,4,9,3148,Winter,178,yes,1846.29,no
3072,56,Italy,Business,Plane,3,4,2123,Winter,7,yes,1652.21,no
3073,67,UK,Leisure,Train,4,7,9372,Spring,95,no,2267.79,no
3074,54,Germany,Business,Train,5,5,4370,Spring,60,yes,2383.76,no
3075,69,UK,Leisure,Train,3,14,5433,Autumn,35,no,2562.16,no
3076,52,USA,Leisure,Train,4,7,2174,Summer,148,yes,1564.24,no
3077,24,Italy,Leisure,Plane,1,13,6137,Summer,144,yes,1980.68,no
3078,44,UK,Leisure,Plane,5,13,2412,Winter,150,no,2196.27,no
3079,45,USA,Leisure,Plane,4,7,3574,Summer,164,yes,1778.36,no
3080,39,Italy,Leisure,Train,2,1,3360,Winter,19,yes,832.68,no
3081,31,Italy,Leisure,Train,3,1,4938,Winter,130,yes,1058.33,no
3082,24,UK,Leisure,Train,4,11,5718,Winter,68,yes,2063.47,no
3083,54,Italy,Business,Plane,5,3,1450,Autumn,98,yes,1520.61,no
3084,39,France,Leisure,Plane,5,10,9385,Spring,7,yes,3363.37,no
3085,22,Italy,Business,Plane,2,2,6148,Summer,47,no,1403.99,no
3086,72,Spain,Leisure,Plane,2,14,8031,Autumn,177,no,2817.31,no
3087,19,USA,Leisure,Plane,4,7,8241,Summer,43,no,2147.74,no
3088,44,Italy,Leisure,Plane,1,3,7423,Autumn,32,no,1609.07,no
3089,38,Spain,Leisure,Train,5,7,5877,Summer,145,yes,2241.14,no
3090,71,Italy,Leisure,Plane,1,9,1954,Summer,128,yes,1625.42,no
3091,55,Italy,Leisure,Train,1,12,2366,Spring,119,yes,2617.08,no
3092,32,UK,Leisure,Plane,4,11,660,Summer,14,no,1472.45,no
3093,38,France,Leisure,Train,3,1,7646,Autumn,81,yes,1433.92,no
3094,27,USA,Business,Train,3,3,5087,Summer,160,yes,1487.42,no
3095,40,France,Leisure,Train,3,13,7307,Spring,52,no,2639.91,no
3096,73,Germany,Leisure,Plane,2,11,6586,Summer,4,yes,2091.0,no
3097,56,UK,Leisure,Train,5,6,2483,Autumn,33,yes,1720.5,no
3098,22,UK,Business,Plane,2,13,6247,Summer,106,yes,3620.27,no
3099,18,France,Leisure,Plane,5,9,7764,Spring,129,yes,2136.19,no
3100,30,UK,Leisure,Plane,5,5,1783,Spring,97,yes,1381.4,no
3101,38,France,Leisure,Train,5,3,9490,Spring,64,yes,2405.16,no
3102,43,UK,Leisure,Plane,4,8,1109,Spring,128,yes,1348.7,no
3103,67,Italy,Leisure,Train,3,13,9999,Winter,37,yes,2507.14,no
3104,62,France,Business,Plane,2,14,2372,Spring,126,yes,2963.26,no
3105,38,France,Leisure,Plane,2,12,2712,Summer,70,no,1606.45,no
3106,70,Spain,Leisure,Train,4,5,7524,Summer,135,yes,1931.75,no
3107,35,UK,Leisure,Plane,5,6,7326,Summer,104,no,2118.38,no
3108,54,UK,Leisure,Train,3,13,6163,Summer,152,no,2852.99,no
3109,62,France,Leisure,Plane,1,2,4441,Winter,114,yes,855.05,no
3110,49,Italy,Leisure,Plane,1,4,1642,Winter,55,yes,755.04,no
3111,53,Italy,Leisure,Plane,4,1,1337,Winter,121,yes,745.44,no
3112,34,USA,Leisure,Plane,3,14,5809,Summer,123,no,2248.35,no
3113,52,Italy,Leisure,Plane,1,13,2363,Autumn,3,yes,2543.21,no
3114,66,UK,Business,Plane,1,4,382,Autumn,92,yes,1173.15,no
3115,28,Spain,Leisure,Plane,2,1,8098,Summer,151,yes,1096.23,no
3116,38,France,Leisure,Plane,3,4,7840,Spring,164,yes,1847.61,no
3117,69,Germany,Leisure,Plane,1,14,3386,Spring,119,yes,2531.56,no
3118,72,Spain,Leisure,Plane,2,2,8463,Summer,176,no,1458.36,no
3119,70,Germany,Leisure,Plane,3,6,1982,Spring,141,yes,1263.73,no
3120,43,Spain,Leisure,Train,5,6,6287,Spring,61,yes,2324.15,no
3121,21,Italy,Business,Plane,3,8,2375,Autumn,152,no,1970.63,no
3122,51,UK,Business,Plane,4,9,6974,Summer,171,no,3152.95,no
3123,69,Germany,Leisure,Plane,2,8,7602,Winter,101,yes,1707.87,no
3124,65,Spain,Business,Plane,5,1,8892,Autumn,116,yes,2273.26,no
3125,35,UK,Business,Plane,2,13,3890,Summer,33,yes,3286.66,no
3126,57,Germany,Leisure,Plane,2,3,2123,Summer,78,yes,909.74,no
3127,52,France,Business,Train,1,6,566,Autumn,24,yes,1266.32,no
3128,58,Spain,Leisure,Plane,3,1,4050,Spring,150,yes,1034.8,no
3129,46,France,Leisure,Plane,2,8,3989,Spring,52,yes,1677.27,no
3130,69,Italy,Leisure,Plane,2,14,2692,Autumn,101,no,1679.82,no
3131,46,France,Leisure,Plane,4,6,6732,Summer,116,yes,1598.07,no
3132,55,France,Leisure,Plane,4,1,9311,Winter,123,yes,1937.32,no
3133,59,USA,Leisure,Plane,4,10,6458,Summer,6,no,2394.26,yes
3134,38,Spain,Business,Plane,2,2,1647,Winter,147,no,1067.44,no
3135,59,Italy,Business,Plane,5,6,7269,Winter,76,yes,2406.09,no
3136,30,France,Business,Train,3,10,4849,Summer,90,yes,3195.41,no
3137,66,UK,Business,Plane,2,14,4536,Summer,157,no,2413.61,no
3138,58,Germany,Business,Plane,1,8,803,Summer,123,yes,1792.58,no
3139,34,France,Leisure,Plane,5,5,6650,Winter,64,no,2324.64,no
3140,73,Italy,Leisure,Plane,5,1,9144,Spring,142,no,1458.35,no
3141,26,France,Leisure,Plane,3,14,8597,Winter,81,yes,2501.16,no
3142,58,Germany,Business,Plane,5,10,7736,Winter,158,no,3107.32,no
3143,18,Italy,Leisure,Plane,3,2,9165,Winter,71,no,1448.83,no
3144,19,Spain,Business,Plane,5,4,1681,Autumn,149,no,1663.65,no
3145,65,Italy,Leisure,Plane,3,4,4057,Spring,65,yes,1403.35,no
3146,46,Spain,Leisure,Plane,4,7,4690,Winter,113,no,2341.44,no
3147,50,Italy,Business,Plane,4,2,3432,Winter,102,yes,1555.26,no
3148,27,Germany,Leisure,Plane,5,7,1785,Autumn,4,no,1890.2,yes
3149,67,Germany,Leisure,Plane,5,7,9897,Winter,174,yes,2308.3,no
3150,57,Italy,Leisure,Plane,3,7,7631,Spring,136,yes,2253.53,no
3151,38,France,Leisure,Plane,3,13,7011,Winter,146,yes,2491.36,no
3152,45,Germany,Business,Plane,2,3,5831,Spring,60,yes,1735.21,no
3153,28,Spain,Leisure,Plane,4,6,995,Spring,45,yes,1541.16,no
3154,72,Spain,Leisure,Plane,2,12,8132,Summer,72,yes,2486.21,no
3155,51,UK,Leisure,Plane,2,6,2446,Autumn,95,yes,1111.59,no
3156,25,USA,Business,Plane,1,4,3631,Autumn,31,yes,1290.8,no
3157,39,USA,Leisure,Plane,3,1,1961,Autumn,156,no,716.62,no
3158,25,USA,Leisure,Train,1,9,4952,Summer,120,no,2117.63,no
3159,66,Spain,Business,Plane,1,2,130,Summer,64,yes,850.03,no
3160,32,UK,Leisure,Plane,2,9,342,Spring,165,yes,1755.73,no
3161,34,USA,Business,Plane,1,8,7018,Autumn,67,yes,2565.21,no
3162,40,USA,Leisure,Plane,3,1,9790,Summer,109,yes,1852.69,no
3163,41,Italy,Leisure,Plane,2,11,5611,Summer,68,no,1968.5,no
3164,62,Italy,Leisure,Train,3,7,5608,Summer,35,no,1837.3,no
3165,36,Italy,Business,Train,5,13,4768,Spring,98,yes,3169.6,no
3166,22,France,Business,Plane,1,10,6187,Winter,36,no,3156.5,no
3167,49,USA,Leisure,Plane,2,3,7115,Summer,132,no,1443.16,no
3168,61,France,Leisure,Plane,4,10,7736,Summer,49,yes,3032.13,no
3169,18,UK,Business,Plane,3,13,6762,Summer,167,yes,2930.45,no
3170,40,Spain,Leisure,Plane,1,10,4103,Autumn,18,yes,1620.05,no
3171,54,USA,Business,Plane,3,14,9951,Autumn,60,yes,4495.71,no
3172,25,Spain,Leisure,Plane,3,14,698,Summer,86,yes,2563.23,no
3173,30,Italy,Business,Plane,5,14,2295,Spring,138,yes,3412.89,no
3174,25,USA,Leisure,Plane,3,9,169,Winter,113,yes,1349.27,no
3175,74,Germany,Leisure,Train,5,5,8239,Autumn,23,yes,2235.94,no
3176,40,France,Leisure,Plane,5,11,9685,Winter,68,yes,3530.13,no
3177,60,France,Business,Train,5,3,3759,Summer,59,yes,1847.71,no
3178,18,USA,Leisure,Plane,1,8,9941,Autumn,90,yes,2725.63,no
3179,62,Italy,Leisure,Plane,3,12,5734,Winter,7,yes,2556.68,no
3180,68,France,Leisure,Plane,3,3,2381,Summer,13,yes,1043.48,no
3181,41,Italy,Leisure,Plane,5,7,6922,Autumn,131,no,2313.01,no
3182,52,UK,Business,Plane,3,14,3782,Summer,168,no,3083.93,no
3183,41,Spain,Business,Train,3,7,2783,Autumn,11,yes,1733.6,no
3184,34,Germany,Leisure,Train,5,7,4662,Winter,51,yes,2051.32,no
3185,22,Spain,Business,Plane,4,14,4752,Winter,151,no,3240.21,no
3186,37,Spain,Business,Plane,4,12,5031,Autumn,32,no,3150.61,no
3187,38,UK,Business,Plane,5,1,9602,Spring,169,yes,2323.31,no
3188,57,France,Leisure,Plane,1,11,4813,Summer,42,no,1894.06,no
3189,48,Germany,Business,Plane,3,5,5513,Winter,166,yes,2056.39,no
3190,63,France,Leisure,Plane,3,12,5700,Spring,102,yes,2623.17,no
3191,53,USA,Leisure,Plane,4,11,4203,Autumn,121,no,2740.39,no
3192,28,Spain,Business,Plane,5,1,2175,Winter,78,yes,1348.33,no
3193,69,USA,Leisure,Plane,1,7,882,Winter,72,no,917.99,no
3194,32,Italy,Leisure,Plane,5,13,3906,Summer,106,yes,3040.31,no
3195,36,Spain,Business,Plane,4,13,9625,Spring,119,yes,2886.62,no
3196,24,France,Business,Train,4,8,1157,Summer,170,yes,2433.91,no
3197,68,Spain,Leisure,Plane,3,7,2154,Autumn,171,no,1245.07,no
3198,45,Italy,Business,Train,2,1,2209,Winter,33,yes,1128.98,no
3199,68,UK,Leisure,Train,1,3,7383,Spring,79,no,1196.36,no
3200,60,USA,Leisure,Train,1,10,1420,Summer,165,no,1672.28,no
3201,22,USA,Business,Plane,2,3,7949,Spring,78,yes,1711.92,no
3202,22,France,Leisure,Plane,4,7,4517,Autumn,119,yes,1728.49,no
3203,47,Spain,Leisure,Train,5,4,3799,Winter,57,yes,1434.76,no
3204,71,France,Leisure,Plane,1,12,832,Spring,52,no,1822.24,no
3205,49,UK,Leisure,Plane,2,3,6662,Autumn,72,no,1517.09,no
3206,25,Spain,Leisure,Train,3,6,3649,Autumn,68,yes,1617.43,no
3207,27,Spain,Business,Plane,3,12,6263,Winter,100,yes,3419.87,no
3208,55,France,Business,Train,4,10,6655,Summer,82,yes,3085.33,no
3209,64,France,Leisure,Plane,1,6,5478,Winter,155,yes,1455.59,no
3210,49,Italy,Business,Train,5,10,8896,Winter,59,yes,3289.06,no
3211,65,UK,Leisure,Plane,1,5,1822,Spring,19,no,1123.6,no
3212,45,Italy,Leisure,Plane,3,12,2912,Spring,3,no,1889.44,yes
3213,34,USA,Business,Plane,1,6,9873,Summer,39,no,2413.9,no
3214,48,Spain,Leisure,Train,3,3,7637,Autumn,66,yes,1429.47,no
3215,25,France,Leisure,Train,2,14,2378,Spring,73,yes,1942.04,no
3216,57,Spain,Leisure,Train,2,13,2450,Summer,134,yes,2265.65,no
3217,42,Spain,Leisure,Plane,3,10,3723,Winter,28,yes,2023.81,no
3218,26,Germany,Business,Plane,5,5,6630,Autumn,176,yes,2185.04,no
3219,19,USA,Leisure,Plane,5,9,814,Winter,98,yes,2005.6,no
3220,32,Germany,Leisure,Train,1,4,1024,Autumn,93,no,667.72,no
3221,67,Spain,Leisure,Plane,3,11,3262,Spring,176,yes,2029.22,no
3222,20,France,Leisure,Plane,4,2,4253,Winter,126,no,1140.54,no
3223,66,Spain,Leisure,Plane,5,5,4629,Winter,16,yes,1730.61,no
3224,53,USA,Leisure,Train,5,3,2669,Autumn,35,yes,1150.21,no
3225,21,Germany,Business,Train,2,12,2915,Summer,75,yes,2672.36,no
3226,31,France,Business,Train,5,3,7072,Autumn,107,yes,2049.62,no
3227,58,Spain,Leisure,Plane,5,4,4678,Spring,87,no,1473.8,no
3228,58,UK,Leisure,Plane,5,12,4562,Summer,158,yes,3007.43,no
3229,42,USA,Leisure,Plane,3,4,988,Winter,176,no,1024.61,no
3230,72,USA,Business,Plane,3,5,6048,Winter,69,yes,2168.64,no
3231,67,UK,Business,Train,2,7,3578,Winter,116,yes,2071.71,no
3232,27,Spain,Leisure,Plane,1,4,3689,Spring,8,yes,1030.46,no
3233,38,USA,Business,Plane,5,11,1823,Winter,107,no,3133.42,no
3234,53,France,Leisure,Plane,1,7,1358,Winter,107,yes,1359.2,no
3235,29,Spain,Leisure,Plane,3,9,7126,Summer,114,no,2146.68,no
3236,44,Spain,Leisure,Train,5,3,8702,Spring,179,yes,2141.59,no
3237,57,Germany,Leisure,Plane,1,5,2330,Winter,10,yes,1247.5,no
3238,19,USA,Leisure,Plane,1,4,7554,Summer,28,no,1743.21,no
3239,71,USA,Leisure,Plane,4,9,2160,Winter,164,yes,1532.36,no
3240,30,UK,Leisure,Plane,3,5,3998,Summer,60,yes,1353.0,no
3241,70,Germany,Leisure,Plane,2,10,2713,Winter,10,no,2119.56,no
3242,49,Germany,Leisure,Plane,2,2,7115,Spring,142,yes,1262.6,no
3243,48,USA,Leisure,Plane,4,10,6798,Autumn,102,yes,2139.99,no
3244,33,Spain,Leisure,Plane,1,1,1902,Spring,63,yes,426.1,no
3245,49,Germany,Leisure,Plane,4,7,777,Summer,175,yes,1300.17,no
3246,49,UK,Leisure,Plane,4,11,8187,Winter,56,yes,2684.8,no
3247,51,Germany,Leisure,Plane,3,1,4813,Spring,134,yes,920.24,no
3248,28,UK,Leisure,Train,5,8,7830,Winter,147,no,2788.91,no
3249,27,Germany,Leisure,Plane,1,9,3104,Spring,128,yes,1995.37,no
3250,32,UK,Leisure,Plane,2,7,9086,Summer,177,no,2097.83,no
3251,34,Germany,Leisure,Plane,2,9,828,Autumn,78,yes,1316.51,no
3252,57,Germany,Business,Plane,4,10,9985,Spring,139,yes,3591.52,no
3253,35,France,Leisure,Plane,4,6,4834,Winter,46,yes,1411.04,no
3254,72,UK,Leisure,Plane,4,7,290,Winter,69,no,1621.8,no
3255,26,UK,Leisure,Plane,1,3,5094,Winter,45,no,1164.06,no
3256,42,UK,Leisure,Plane,4,14,3966,Summer,95,yes,2534.05,no
3257,57,Italy,Leisure,Plane,4,14,9781,Summer,108,yes,3288.11,no
3258,31,Germany,Leisure,Train,5,9,6139,Autumn,58,no,2946.36,no
3259,42,UK,Leisure,Plane,1,3,6545,Winter,160,no,1339.25,no
3260,67,USA,Business,Train,3,6,8929,Autumn,115,no,2517.09,no
3261,39,Italy,Leisure,Plane,3,4,4145,Winter,10,yes,1517.38,no
3262,69,France,Leisure,Plane,5,9,6415,Spring,141,yes,2228.21,no
3263,47,UK,Leisure,Plane,2,1,5724,Spring,111,no,1086.27,no
3264,37,UK,Business,Plane,3,9,4258,Spring,13,yes,2674.01,no
3265,38,Italy,Business,Plane,1,12,4211,Winter,36,yes,2616.23,no
3266,61,Germany,Leisure,Plane,2,4,6934,Spring,86,yes,1378.09,no
3267,49,USA,Business,Plane,4,10,9133,Winter,128,yes,2723.62,no
3268,68,France,Leisure,Plane,1,5,4051,Autumn,122,no,1148.3,no
3269,63,UK,Business,Plane,2,11,5320,Summer,147,no,2717.27,no
3270,66,Germany,Business,Train,3,13,4158,Spring,118,yes,3362.69,no
3271,73,USA,Leisure,Train,4,1,3347,Winter,135,yes,1096.4,no
3272,38,USA,Business,Plane,4,14,1316,Winter,15,no,3088.5,no
3273,52,France,Leisure,Train,1,1,6192,Autumn,81,yes,1110.84,no
3274,49,Spain,Leisure,Train,4,6,8080,Autumn,46,yes,2211.31,no
3275,47,USA,Leisure,Plane,2,10,9190,Summer,48,yes,2120.46,no
3276,72,Spain,Business,Plane,5,13,5686,Autumn,66,yes,3360.5,no
3277,56,USA,Leisure,Plane,3,1,7176,Summer,4,yes,1564.95,no
3278,66,France,Leisure,Plane,1,13,8040,Summer,3,yes,2945.52,no
3279,29,Italy,Business,Plane,5,2,2322,Autumn,3,yes,1566.38,no
3280,58,France,Leisure,Plane,5,13,9549,Summer,69,no,3470.73,no
3281,64,France,Leisure,Plane,1,14,8079,Spring,93,no,3187.26,no
3282,35,Italy,Leisure,Plane,2,3,1614,Summer,28,no,862.31,no
3283,38,Italy,Leisure,Train,3,7,8708,Winter,23,yes,2476.21,no
3284,30,Germany,Leisure,Plane,1,2,2983,Winter,30,yes,688.46,no
3285,38,USA,Leisure,Plane,5,5,3926,Winter,62,no,1450.69,no
3286,25,Germany,Business,Train,5,9,4439,Autumn,87,no,2615.5,no
3287,63,Italy,Business,Plane,1,12,774,Winter,51,yes,1938.73,no
3288,57,Spain,Leisure,Plane,5,12,6389,Autumn,41,yes,2799.4,no
3289,63,Spain,Leisure,Train,1,10,202,Winter,64,yes,1611.76,no
3290,24,France,Leisure,Train,1,8,4093,Summer,43,yes,1331.16,no
3291,40,UK,Leisure,Plane,3,12,3808,Autumn,91,yes,1698.57,no
3292,61,France,Leisure,Plane,1,8,1595,Winter,58,no,1265.0,no
3293,49,France,Leisure,Train,5,11,3492,Summer,59,yes,2223.98,no
3294,28,UK,Business,Plane,4,2,7637,Autumn,168,yes,2155.84,no
3295,39,USA,Leisure,Plane,3,1,2885,Summer,174,no,952.77,no
3296,39,Italy,Leisure,Plane,5,9,5919,Summer,62,yes,2776.4,no
3297,60,Spain,Business,Plane,5,10,3759,Summer,177,no,2530.55,no
3298,42,France,Leisure,Plane,3,12,4980,Autumn,116,yes,2008.87,no
3299,39,UK,Leisure,Plane,3,4,5688,Autumn,111,no,1746.54,no
3300,45,Germany,Leisure,Train,5,9,4902,Spring,23,yes,2436.41,no
3301,46,France,Leisure,Plane,4,11,4991,Spring,172,no,2560.35,no
3302,30,Spain,Business,Plane,2,14,3625,Spring,172,yes,2598.96,no
3303,35,Italy,Leisure,Plane,5,12,3617,Spring,19,yes,2029.83,no
3304,19,France,Business,Train,3,11,4877,Autumn,172,yes,2486.21,no
3305,46,France,Business,Plane,1,7,4289,Spring,11,yes,1953.26,no
3306,38,USA,Business,Plane,1,12,7033,Winter,60,yes,3083.64,no
3307,32,UK,Business,Train,3,6,6237,Spring,166,no,2464.37,no
3308,69,Germany,Leisure,Plane,3,10,6354,Winter,3,yes,2220.17,no
3309,44,Germany,Leisure,Plane,2,13,2013,Winter,144,no,2499.14,no
3310,67,Italy,Leisure,Train,3,9,7435,Summer,9,yes,2886.36,no
3311,48,Spain,Leisure,Train,1,10,1250,Summer,41,no,1786.98,no
